Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
03/17/2023 07:31:33.479	EXCEL (0x4F8)	0x2170	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.GDIAssistant.HandleCallback","Flags":30962256044949761,"InternalSequenceNumber":105,"Time":"2023-03-17T07:31:33.479Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.18","Activity.Duration":13,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.GdiFamilyName":"","Data.CloudFontStatus":6,"Data.CloudFontTypes":256}	
03/17/2023 07:31:33.480	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.GetBaseURL","Flags":30962256044949761,"InternalSequenceNumber":108,"Time":"2023-03-17T07:31:33.480Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.1","Activity.Duration":136,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/17/2023 07:31:33.592	EXCEL (0x4F8)	0x2170	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.FullValidation","Flags":33777005812104961,"InternalSequenceNumber":111,"Time":"2023-03-17T07:31:33.592Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.24","Activity.Duration":110498,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":false,"Activity.Result.Code":-1073418220,"Activity.Result.Type":"HRESULT","Data.IsSessionLicensing":false,"Data.Acid":"{28F64A3F-CF84-46DA-B1E8-2DFA7750E491}","Data.LicenseCategory":8,"Data.Licenses":"","Data.LicenseStatuses":"","Data.ValidAcids":"{D7279DD0-E175-49FE-A623-8FC2FC00AFC4}"}	
03/17/2023 07:31:33.602	EXCEL (0x4F8)	0x2170	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.ShouldRunRedesignedGraceExperience","Flags":33777005812104961,"InternalSequenceNumber":116,"Time":"2023-03-17T07:31:33.602Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.26.1.3","Activity.Duration":60,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":560813653,"Data.OOBEMode":0}	
03/17/2023 07:31:33.647	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.RequestResourceInternal","Flags":30962256044949761,"InternalSequenceNumber":129,"Time":"2023-03-17T07:31:33.647Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.2","Activity.Duration":166585,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.ResourceToken":"flatFontAssets.pkg","Data.RequestUrl":"https://fs.microsoft.com/fs/4.27/flatFontAssets.pkg","Data.HttpStatusCode":200,"Data.isInternetOnAndRegularMode":true,"Data.HttpResult":"OK"}	
03/17/2023 07:31:33.667	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.Deserialize","Flags":30962256044998401,"InternalSequenceNumber":131,"Time":"2023-03-17T07:31:33.667Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.3.1.1","Activity.Duration":12566,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.JsonFileMajorVersion":4,"Data.JsonFileMinorVersion":27}	
03/17/2023 07:31:33.676	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.UpdateCatalogCacheEx","Flags":30962256044949761,"InternalSequenceNumber":132,"Time":"2023-03-17T07:31:33.676Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.3.1","Activity.Duration":28678,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/17/2023 07:31:33.700	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.GDIAssistant.HandleCallback","Flags":30962256044949761,"InternalSequenceNumber":137,"Time":"2023-03-17T07:31:33.700Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.3.3","Activity.Duration":6,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.GdiFamilyName":"","Data.CloudFontStatus":5,"Data.CloudFontTypes":256}	
03/17/2023 07:31:33.700	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.ProcessCatalogResponse","Flags":30962256044949761,"InternalSequenceNumber":138,"Time":"2023-03-17T07:31:33.700Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20.3","Activity.Duration":53428,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.catalogFile":"ListAll.Json"}	
03/17/2023 07:31:33.700	EXCEL (0x4F8)	0x1CE0	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.ResourceClient.UpdateCatalogTask","Flags":30962256044949761,"InternalSequenceNumber":139,"Time":"2023-03-17T07:31:33.700Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.20","Activity.Duration":220589,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.catalogFile":"ListAll.Json","Data.requestResourceStatus":0}	
03/17/2023 07:31:34.086	EXCEL (0x4F8)	0x938	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.LoadXmlRules","Flags":33777014401990913,"InternalSequenceNumber":147,"Time":"2023-03-17T07:31:34.086Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.14.2","Activity.Duration":47954,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT"}	
03/17/2023 07:31:34.091	EXCEL (0x4F8)	0x938	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.ProcessIdleQueueJob","Flags":33777014401990913,"InternalSequenceNumber":149,"Time":"2023-03-17T07:31:34.091Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.14","Activity.Duration":2231626,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/17/2023 07:31:34.091	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.TellMe.DesktopUI.InitProvider","Flags":30962256044949761,"InternalSequenceNumber":150,"Time":"2023-03-17T07:31:34.091Z","Contract":"Office.System.Activity","Activity.CV":"2vQcCqNtLUeemGt0NEQK/A.1.39","Activity.Duration":30,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/17/2023 07:31:34.099	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthSessionStartTime","Flags":33777005828947969,"InternalSequenceNumber":154,"Time":"2023-03-17T07:31:30.956Z","Rule":"120112.1","Contract":"Office.Legacy.Metadata","Data.SessionStart":"2023-03-17T07:31:30.956Z"}	
03/17/2023 07:31:34.099	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataOS","Flags":33777031581908737,"InternalSequenceNumber":155,"Time":"2023-03-17T07:31:30.956Z","Rule":"120601.3","Contract":"Office.Legacy.Metadata","Data.OsMajorVer":10,"Data.OsMinorVer":0,"Data.OsBuild":19045,"Data.OsBuildRevision":2604,"Data.OsSuite2":256,"Data.ServicePackMajorVer":0,"Data.ServicePackMinorVer":0,"Data.OsSku":121,"Data.IsTerminalServer":false,"Data.OSVersionString":"10.0","Data.OSEnvironment":10,"Data.HorizontalResolution":1608,"Data.VerticalResolution":904,"Data.ScreenDpi":96,"Data.ScreenDepth":32,"Data.OsLocale":2052,"Data.OsUiLang":2052,"Data.KeyboardLanguage":2052,"Data.SystemLocale":2052,"Data.CountryRegion":45,"Data.TimeZoneBiasInMinutes":-480,"Data.OsLocaleTag":"zh-CN","Data.KeyboardLanguageTag":"zh-CN","Data.SystemLocaleTag":"zh-CN"}	
03/17/2023 07:31:34.099	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataApplicationAndLanguage","Flags":33777005812104961,"InternalSequenceNumber":156,"Time":"2023-03-17T07:31:30.956Z","Rule":"120602.8","Contract":"Office.Legacy.Metadata","Data.Click2RunPackageVersionBuild":16227,"Data.Click2RunPackageVersionMajor":16,"Data.Click2RunPackageVersionMinor":0,"Data.Click2RunPackageVersionRevision":20094,"Data.IsDebug":false,"Data.IsOEMInstalled":false,"Data.IsRunAsAdmin":false,"Data.OfficeArchitectureText":"x86","Data.OfficeBuild":16227,"Data.OfficeBuildRevision":20038,"Data.OfficeMajorVer":16,"Data.OfficeMinorVer":0,"Data.AppState":0,"Data.OfficeMuiCount":1,"Data.OfficeUiLangTag":"zh-CN","Data.OfficeSkuLanguageTag":"zh-CN","Data.IsWdag":false,"Data.IsRoboticProcessAutomation":false}	
03/17/2023 07:31:34.102	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataDeviceConsolidated","Flags":33777031581908737,"InternalSequenceNumber":157,"Time":"2023-03-17T07:31:30.956Z","Rule":"120600.4","Contract":"Office.Legacy.Metadata","Data.ProcTypeText":"x64","Data.ProcessorCount":4,"Data.NumProcShareSingleCore":1,"Data.NumProcShareSingleCache":2,"Data.NumProcPhysCores":4,"Data.ProcSpeedMHz":2592,"Data.IsLaptop":false,"Data.IsTablet":false,"Data.RamMB":8780,"Data.PowerPlatformRole":1,"Data.SysVolSizeMB":61000,"Data.DeviceManufacturer":"VMWare, Inc.","Data.DeviceModel":"VMware20,1","Data.DigitizerInfo":0,"Data.SusClientId":"098857CC-FB4B-40FA-AD45-EBEA171C88EB","Data.WindowsSqmMachineId":"CC028292-D7E0-4B68-B453-78C72234E180","Data.ComputerSystemProductUuidHash":"gD1iDKToF7UnVW/kt0lyGPhDohE=","Data.DeviceProcessorModel":"Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz","Data.HasSpectreFix":true,"Data.BootDiskType":"SSD"}	
03/17/2023 07:31:34.105	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthDesktopSessionLifecycleAndHeartbeat","Flags":33777005812105217,"InternalSequenceNumber":158,"Time":"2023-03-17T07:31:30.996Z","Rule":"120107.6","Contract":"Office.Legacy.Lifecycle","Data.Time":"2023-03-17T07:31:30.620Z","Data.State":0,"Data.PreviousBuild":"Unknown","Data.InstallMethod":0,"Data.OfficeArchitectureText":"x86"}	
03/17/2023 07:31:34.105	EXCEL (0x4F8)	0xD70	Microsoft Excel	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthRollbackSessionMetadata","Flags":33777005812105217,"InternalSequenceNumber":159,"Time":"2023-03-17T07:31:30.996Z","Rule":"120119.0","Contract":"Office.Legacy.Metadata","Data.PreviousBuild":"Unknown","Data.InstallMethod":0}	
